State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Public Library Definition,Legal Basis,Administrative Structure,Interlibrary Relationship,Service Population,Service Population Without Duplicates,Central Libraries,Branch Libraries,Bookmobiles,MLS Librarians,Librarians,Employees,Total Staff,Local Government Operating Revenue,State Government Operating Revenue,Federal Government Operating Revenue,Other Operating Revenue,Total Operating Revenue,Salaries,Benefits,Total Staff Expenditures,Print Collection Expenditures,Digital Collection Expenditures,Other Collection Expenditures,Total Collection Expenditures,Other Operating Expenditures,Total Operating Expenditures,Local Government Capital Revenue,State Government Capital Revenue,Federal Government Capital Revenue,Other Capital Revenue,Total Capital Revenue,Total Capital Expenditures,Print Collection,Digital Collection,Audio Collection,Downloadable Audio,Physical Video,Downloadable Video,Local Cooperative Agreements,State Licensed Databases,Total Licensed Databases,Print Subscriptions,Hours Open,Library Visits,Reference Transactions,Registered Users,Circulation Transactions,Interlibrary Loans Provided,Interlibrary Loans Received,Library Programs,Children’s Programs,Young Adult Programs,Library Program Audience,Children’s Program Audience,Young Adult Program Audience,Public Internet Computers,Internet Computer Use,Wireless Internet Sessions,Start Date,End Date
IL,IL0308,2015,MADISON PUBLIC LIBRARY,1700 FIFTH STREET,MADISON,62060,-90.1520476,38.6809407,17,119,MADISON,266560,Y,CI,SO,ME,3891,3880,1,0,0,0,1,0.9,1.9,53309,25312,3140,1690,83451, , , ,6200,160,1550,7910, ,70501,0,0,0,0,0,5482,21000,0,60,0,2400,0,0,22,22,2,1872,9700,1305,1720,8300,540,482,15,10,2,203,155,18,5,2900,-1,05/01/2013,04/30/2014
IL,IL0309,2015,MAHOMET PUBLIC LIBRARY DISTRICT,1702 EAST OAK STREET,MAHOMET,61853,-88.37606,40.186122,17,19,CHAMPAIGN,207133,Y,LD,SO,ME,12623,12586,1,0,0,1.6,1.6,4.56,6.16,494288,17394,1636,34867,548185,265821,53029,318850,59006,9905,16997,85908,171845,576603,0,0,0,0,0,0,36828,20666,3687,7854,2654,133,11,22,33,86,3224,80719,2236,8944,176535,25057,28317,192,190,0,3103,3010,0,18,11528,-1,07/01/2013,06/30/2014
IL,IL0310,2015,MALTA TOWNSHIP PUBLIC LIBRARY,203 EAST ADAMS STREET,MALTA,60150,-88.8634786,41.9298677,17,37,DEKALB,105462,Y,CI,SO,ME,1608,1603,1,0,0,0,0.88,1.91,2.79,120428,1882,0,9525,131835,51656,17361,69017,12469,1783,2382,16634,43118,128769,0,0,0,0,0,0,12084,19589,717,2216,1110,0,6,22,28,37,1330,7917,0,793,10783,1777,2459,40,22,8,3427,1437,993,8,926,-1,04/01/2013,03/31/2014
IL,IL0311,2015,MANHATTAN-ELWOOD PUBLIC LIBRARY DISTRICT,240 WHITSON STREET,MANHATTAN,60442,-87.983943,41.42119,17,197,WILL,685419,Y,LD,SO,ME,13166,13127,1,0,0,0,10.95,0.98,11.93,738897,22014,0,49589,810500,381142,135857,516999,32162,8193,4668,45023,190374,752396,945275,16458,0,3729,965462,777506,46495,21895,2290,4507,3189,0,11,22,33,116,2704,71240,15797,6212,129066,9063,9547,513,283,57,8675,5977,927,11,16811,-1,07/01/2013,06/30/2014
IL,IL0312,2015,FORMAN VALLEY PUBLIC LIBRARY DISTRICT,404 1/2 SOUTH HARRISON STREET,MANITO,61546,-89.7803897,40.4207581,17,125,MASON,13898,Y,LD,SO,ME,6309,6290,1,0,0,0,0.95,1.25,2.2,170760,7886,0,3449,182095,81540,0,81540,18448,3430,4417,26295,36535,144370,0,0,0,0,0,20069,30377,0,324,0,1307,0,0,22,22,20,2340,14999,1297,2655,41777,368,1072,132,110,7,1868,1532,156,5,2483,-1,07/01/2013,06/30/2014
IL,IL0313,2015,BLUE RIDGE TOWNSHIP PUBLIC LIBRARY,116 EAST OLIVER STREET,MANSFIELD,61854,0,0,17,147,PIATT,16431,Y,CI,SO,ME,1480,1476,1,0,0,0,0.4,0.3,0.7,53446,1521,0,0,54967, , , ,3646,179,0,3825, ,41919,0,0,0,0,0,0,12398,0,39,0,539,0,0,22,22,46,1133,4416,510,694,6100,27,353,7,5,1,138,90,10,3,423,-1,01/01/2013,12/31/2013
IL,IL0314,2015,MANTENO PUBLIC LIBRARY DISTRICT,10 SOUTH WALNUT STREET,MANTENO,60950,-87.836985,41.249054,17,91,KANKAKEE,111375,Y,LD,SO,ME,12432,12396,1,0,0,0,1,8.25,9.25,460243,27085,0,21372,508700,193261,45058,238319,35714,5355,18049,59118,142434,439871,0,0,0,0,0,65885,51066,4274,2792,882,6469,93,1,22,23,117,2756,35048,5642,6473,101061,11022,13300,363,237,12,5893,3313,100,16,15377,-1,07/01/2013,06/30/2014
IL,IL0315,2015,MAPLE PARK PUBLIC LIBRARY DISTRICT,302 WILLOW STREET,MAPLE PARK,60151,-88.5999516,41.9061689,17,89,KANE,527306,Y,LD,SO,ME,1706,1701,1,0,0,0,0.83,0.13,0.96,35664,2132,0,1300,39096, , , ,2300,2000,875,5175, ,30632,0,0,0,0,0,2369,14296,18365,593,6230,2232,0,0,22,22,4,1560,9875,1125,744,2747,1057,2052,76,67,4,1128,987,21,8,7300,-1,07/01/2013,06/30/2014
IL,IL0316,2015,MAQUON PUBLIC LIBRARY DISTRICT,210 MAIN STREET,MAQUON,61458,-90.164937,40.799251,17,95,KNOX,52069,Y,LD,SO,ME,1739,1734,1,0,0,0,0.74,0,0.74,46363,1787,1708,0,49858, , , ,8100,100,200,8400, ,31550,0,0,0,0,0,21970,14580,0,155,0,130,0,0,22,22,5,1612,4000,93,2516,4080,0,215,13,12,1,29,24,5,3,933,-1,07/01/2013,06/30/2014
IL,IL0317,2015,MARENGO-UNION PUBLIC LIBRARY DISTRICT,200 SOUTH STATE STREET,MARENGO,60152,-88.6084587,42.2499831,17,111,MCHENRY,307283,Y,LD,SO,ME,13933,13892,1,0,0,2,3,5.95,8.95,567223,29417,0,50000,646640,307088,103318,410406,47060,17834,16430,81324,145200,636930,391,543716,0,0,544107,0,63075,75,3362,0,25552,0,8,22,30,82,3120,79300,5577,9357,94824,193,3350,519,406,69,2836,1896,403,11,10869,-1,07/01/2013,06/30/2014
IL,IL0318,2015,MARION CARNEGIE LIBRARY,206 SOUTH MARKET STREET,MARION,62959,-88.9271721,37.7298621,17,199,WILLIAMSON,67008,Y,CI,SO,ME,17193,17143,1,0,0,2,2,12.55,14.55,818956,23491,8830,5383,856660,463620,180765,644385,65018,13851,19207,98076,143270,885731,0,0,0,0,0,0,87814,16259,2999,1566,3238,94,4,22,26,77,3000,145061,42039,5081,108525,12306,8752,296,107,125,7353,4848,1798,35,40478,-1,05/01/2013,04/30/2014
IL,IL0319,2015,MARISSA AREA PUBLIC LIBRARY DISTRICT,212 NORTH MAIN STREET,MARISSA,62257,-89.7540836,38.2466194,17,163,ST. CLAIR,265729,Y,LD,SO,ME,3363,3353,1,0,0,0,0.83,1.4,2.23,109001,5717,5374,5889,125981,50101,6243,56344,7729,1020,0,8749,46546,111639,0,64755,0,36000,100755,100342,17434,0,187,0,718,0,0,22,22,20,1872,12636,1924,2057,7247,18,448,34,20,1,755,653,12,10,3068,-1,07/01/2013,06/30/2014
IL,IL0320,2015,MARKHAM PUBLIC LIBRARY,16640 SOUTH KEDZIE AVENUE,MARKHAM,60428,-87.6945801,41.5873555,17,31,COOK,5246456,Y,CI,MO,ME,12508,12471,1,0,1,0.63,0.63,8.13,8.76,928000,15635,0,8500,952135,250000,50000,300000,55000,18000,0,73000,175000,548000,0,0,0,0,0,0,21650,21500,500,600,500,0,0,22,22,1412,4248,185000,270,5002,10949,2612,3150,416,230,14,4025,2300,325,32,35000,-1,05/01/2013,04/30/2014
IL,IL0321,2015,MAROA PUBLIC LIBRARY DISTRICT,305 EAST GARFIELD STREET,MAROA,61756,-88.956256,40.035676,17,115,MACON,108350,Y,LD,SO,ME,2869,2861,1,0,0,0,0.8,1.48,2.28,116585,3586,0,1650,121821,66007,1547,67554,8527,2990,0,11517,33133,112204,0,0,0,0,0,30837,21865,2,517,0,1760,0,1,22,23,0,1929,9917,321,663,10678,6399,6713,154,72,0,3012,1920,0,8,2325,-1,07/01/2013,06/30/2014
IL,IL0322,2015,MARQUETTE HEIGHTS PUBLIC LIBRARY,715 LINCOLN ROAD,MARQUETTE HEIGHTS,61554,-89.6027017,40.6156913,17,179,TAZEWELL,135707,Y,CI,SO,ME,2824,2816,1,0,0,0,1,0.38,1.38,61741,3949,0,6817,72507, , , ,5815,4627,0,10442, ,90955,0,0,0,0,0,0,16110,4190,234,1135,174,0,6,22,28,44,1820,5290,138,644,5243,424,601,58,56,0,1130,1056,0,4,2964,-1,05/01/2013,04/30/2014
IL,IL0323,2015,MARROWBONE PUBLIC LIBRARY DISTRICT,216 WEST MAIN STREET,BETHANY,61914,-88.7428691,39.645517,17,139,MOULTRIE,14837,Y,LD,SO,ME,2629,2621,1,0,0,0,1.89,1.03,2.92,122756,4079,0,22224,149059,59294,11342,70636,10204,3155,5071,18430,27774,116840,35000,0,0,0,35000,221758,24518,9,1943,0,2547,0,15,22,37,55,2756,22724,8060,1446,35298,8549,3089,36,32,0,753,579,0,8,4557,-1,07/01/2013,06/30/2014
IL,IL0324,2015,MARSEILLES PUBLIC LIBRARY,155 EAST BLUFF STREET,MARSEILLES,61341,-88.7071921,41.3302353,17,99,LA SALLE,111241,Y,CI,SO,ME,5094,5079,1,0,0,0,1,2.05,3.05,80975,15956,0,20580,117511,61775,4727,66502,16577,254,0,16831,33663,116996,0,0,0,0,0,34368,21038,0,308,0,483,0,0,22,22,69,1921,15821,819,2592,16440,0,568,235,166,0,647,482,0,5,2462,-1,05/01/2013,04/30/2014
IL,IL0325,2015,MARSHALL PUBLIC LIBRARY,612 ARCHER AVENUE,MARSHALL,62441,-87.6956225,39.3906433,17,23,CLARK,16180,Y,CI,SO,ME,3933,3921,1,0,0,0.3,1.3,3,4.3,135288,4041,0,90766,230095,125655,25784,151439,22950,3682,3780,30412,48571,230422,10772,0,0,0,10772,16000,29220,32015,2424,18545,1625,241,6,22,28,93,2422,52447,10244,2599,44811,8971,7723,210,88,0,4463,2904,0,16,10622,-1,05/01/2013,04/30/2014
IL,IL0326,2015,MARTINSVILLE PUBLIC LIBRARY DISTRICT,120 EAST CUMBERLAND STREET,MARTINSVILLE,62442,-87.8822548,39.3332572,17,23,CLARK,16180,Y,LD,SO,ME,2401,2394,1,0,0,0,0.9,1.35,2.25,47068,2000,0,5400,54468,28465,1314,29779,1700,370,171,2241,23448,55468,0,0,0,0,0,0,17207,0,253,0,1727,0,0,22,22,49,1850,20772,569,710,20070,2388,2641,50,13,1,1081,478,4,5,2857,-1,07/01/2013,06/30/2014
IL,IL0327,2015,MASCOUTAH PUBLIC LIBRARY,3 WEST CHURCH STREET,MASCOUTAH,62258,-89.7977211,38.4910232,17,163,ST. CLAIR,265729,Y,CI,SO,ME,7483,7461,1,0,0,0.97,3,2.28,5.28,321183,27443,3879,14540,367045,128509,38664,167173,19311,10136,10806,40253,124390,331816,0,17042,0,18419,35461,9601,43614,16259,1401,1522,2869,94,16,22,38,69,2966,56420,3610,4550,69471,9937,10807,100,68,8,2646,1780,410,16,5173,-1,05/01/2013,04/30/2014
IL,IL0328,2015,MASON CITY PUBLIC LIBRARY DISTRICT,820 WEST CHESTNUT STREET,MASON CITY,62664,-89.7088735,40.202221,17,125,MASON,13898,Y,LD,SO,ME,3203,3194,1,0,0,1,1,1.23,2.23,101224,4003,0,94425,199652,76806,15280,92086,11836,3498,2010,17344,95845,205275,0,0,0,0,0,0,29782,24713,186,1471,1481,65,13,22,35,28,2260,20716,2152,2559,23771,3253,2248,22,9,3,401,215,28,30,3123,-1,07/01/2013,06/30/2014
IL,IL0329,2015,MATTESON PUBLIC LIBRARY,801 SOUTH SCHOOL AVENUE,MATTESON,60443,-87.725994,41.51277,17,31,COOK,5246456,Y,CI,SO,ME,19009,18953,1,0,0,7.51,14.33,13.5,27.83,2440729,32015,0,58842,2531586,1076610,396616,1473226,104378,97752,43793,245923,452836,2171985,0,0,0,0,0,91098,82695,11523,7375,4750,8636,0,46,22,68,211,3300,140200,21094,8890,189805,27145,16024,852,515,125,20329,14118,2653,38,58208,-1,05/01/2013,04/30/2014
IL,IL0330,2015,MATTOON PUBLIC LIBRARY,1600 CHARLESTON AVENUE,MATTOON,61938,-88.3739042,39.4815583,17,29,COLES,53320,Y,CI,SO,ME,18555,18501,1,0,0,1,1,6.58,7.58,443494,68095,0,46697,558286,262500,65495,327995,40483,7288,2063,49834,183154,560983,0,0,0,0,0,0,52978,7921,2573,1,3873,0,0,22,22,15,3150,75000,12300,5261,117049,20915,11128,212,119,34,6250,2889,197,27,8341,-1,05/01/2013,04/30/2014
IL,IL0331,2015,MAYWOOD PUBLIC LIBRARY DISTRICT,121 SOUTH FIFTH AVENUE,MAYWOOD,60153,-87.839181,41.887031,17,31,COOK,5246456,Y,LD,SO,ME,24090,24019,1,0,0,2.55,3.79,11.8,15.59,1348383,68727,7736,166373,1591219,421781,149786,571567,22296,1635,11615,35546,796809,1403922,0,0,0,0,0,0,74450,0,2277,0,5984,0,5,22,27,69,2475,104704,6484,15099,47826,5601,1443,409,38,27,5814,463,285,47,34765,-1,07/01/2013,06/30/2014
IL,IL0333,2015,MELVIN PUBLIC LIBRARY,102 SOUTH CENTER STREET,MELVIN,60952,-88.2495528,40.5687675,17,53,FORD,13688,Y,CI,SO,ME,608,606,1,0,0,0,0.7,0.03,0.73,15658,876,0,5457,21991, , , ,1805,31,448,2284, ,20957,0,0,0,0,0,0,8755,4486,18,3605,374,128,0,22,22,29,1404,4212,598,449,6400,1242,1118,18,3,3,159,26,26,1,311,-1,04/01/2013,03/31/2014
IL,IL0334,2015,GRAVES-HUME PUBLIC LIBRARY DISTRICT,1401 WEST MAIN STREET,MENDOTA,61342,-89.1215029,41.5560374,17,99,LA SALLE,111241,Y,LD,SO,ME,7372,7350,1,0,0,0,1.5,1.98,3.48,172548,30533,35381,42614,281076,143074,30783,173857,15341,9705,3531,28577,18185,220619,0,0,0,0,0,40597,35771,72683,1481,3107,1828,0,1,22,23,71,2600,36321,635,3486,31751,4240,3731,114,96,0,1992,1688,0,8,6654,-1,07/01/2013,06/30/2014
IL,IL0335,2015,MERCER CARNEGIE PUBLIC LIBRARY DISTRICT,200 NORTH COLLEGE AVENUE,ALEDO,61231,-90.7491983,41.202589,17,131,MERCER,15945,Y,LD,SO,ME,4826,4812,1,0,0,0,0,1.38,1.38,117086,37309,0,8546,162941, , , ,7549,0,2107,9656, ,140203,0,0,0,0,0,0,12488,4486,354,1178,1121,1,0,22,22,18,2652,19354,4015,1192,18385,1480,2914,38,18,0,1686,621,0,6,2672,-1,07/01/2013,06/30/2014
IL,IL0336,2015,METROPOLIS PUBLIC LIBRARY,317 METROPOLIS STREET,METROPOLIS,62960,-88.7324098,37.1482871,17,127,MASSAC,14905,Y,CI,SO,ME,6537,6518,1,0,0,3.87,5.75,1.68,7.43,303371,10544,1213,17827,332955,197593,42643,240236,37083,4604,1660,43347,79408,362991,0,0,0,0,0,0,38052,6707,940,1159.52095808383,1805,0,4,22,26,90,2704,51784,35000,4018,41421,5011,5191,156,80,11,1554,943,78,35,9234,-1,07/01/2013,06/30/2014
IL,IL0337,2015,MIDLOTHIAN PUBLIC LIBRARY,14701 SOUTH KENTON AVENUE,MIDLOTHIAN,60445,-87.7323799,41.6252769,17,31,COOK,5246456,Y,CI,SO,ME,14819,14776,1,0,0,3.88,3.88,9.41,13.29,1100233,15228,0,49707,1165168,535173,156346,691519,79880,29075,22813,131768,261700,1084987,0,0,0,0,0,0,64419,20664,1944,3456,2499,108,43,22,65,130,3068,85966,5444,4566,93392,10465,8805,494,229,192,7146,4924,1640,12,20824,-1,05/01/2013,04/30/2014
IL,IL0338,2015,MILFORD DISTRICT LIBRARY,2 SOUTH GRANT AVENUE,MILFORD,60953,-87.6930969,40.6283466,17,75,IROQUOIS,28879,Y,LD,SO,ME,2452,2445,1,0,0,0,1,0.5,1.5,68186,6494,0,650,75330, , , ,6834,0,215,7049, ,70294,0,0,0,0,0,2789,20076,512,517,16,1044,0,2,22,24,12,2444,14901,655,505,10669,5728,4345,35,8,3,836,233,47,6,3050,-1,07/01/2013,06/30/2014
IL,IL0339,2015,WYSOX TOWNSHIP PUBLIC LIBRARY,18 WEST FIFTH STREET,MILLEDGEVILLE,61051,-89.7736788,41.9638398,17,15,CARROLL,14715,Y,CI,SO,ME,1366,1362,1,0,0,0,0.75,0,0.75,31707,1404,16349,0,49460, , , ,2613,91,0,2704, ,46223,0,0,0,0,0,0,11008,0,96,0,233,0,0,22,22,7,1560,2802,48,821,2427,23,213,15,9,0,783,357,0,2,217,-1,04/01/2013,03/31/2014
IL,IL0340,2015,MILLSTADT LIBRARY,115 WEST LAUREL STREET,MILLSTADT,62260,-90.0929137,38.4589669,17,163,ST. CLAIR,265729,Y,CI,SO,ME,4011,3999,1,0,0,0,0,1.78,1.78,126486,0,0,0,126486, , , ,12092,500,2868,15460, ,85731,0,0,0,0,0,0,14431,10300,1309,1872,0,0,0,22,22,19,2028,13467,2895,775,10292,5033,4524,3,3,0,535,535,0,6,2882,-1,05/01/2013,04/30/2014
IL,IL0341,2015,MINERAL-GOLD PUBLIC LIBRARY DISTRICT,120 EAST MAIN STREET,MINERAL,61344,-89.8377843,41.3825849,17,11,BUREAU,33840,Y,LD,SO,ME,664,662,1,0,0,0,1.4,0.03,1.43,29979,2579,360,1149,34067, , , ,3275,0,900,4175, ,41562,0,0,0,0,0,0,14317,0,150,0,470,0,0,22,22,21,1560,2571,200,539,2438,753,498,6,6,0,78,78,0,3,718,-1,07/01/2013,06/30/2014
IL,IL0342,2015,H.A. PEINE DISTRICT LIBRARY,202 NORTH MAIN STREET,MINIER,61759,-89.31476,40.4345215,17,179,TAZEWELL,135707,Y,LD,SO,ME,1575,1570,1,0,0,0,0.75,0.5,1.25,54865,2891,0,6655,64411, , , ,7336,290,4092,11718, ,73132,0,0,0,0,0,0,15676,0,397,0,1176,0,3,22,25,23,2184,13045,3120,1595,17410,753,1348,65,12,0,876,406,0,3,1397,-1,07/01/2013,06/30/2014
IL,IL0343,2015,FILGER PUBLIC LIBRARY,261 EAST FIFTH STREET,MINONK,61760,-89.0308343,40.9019741,17,203,WOODFORD,39187,Y,CI,SO,ME,2078,2072,1,0,0,0,0.78,0.53,1.31,58643,6552,0,9574,74769, , , ,5990,138,457,6585, ,76233,0,0,0,0,0,0,28955,2905,618,0,794,0,1,22,23,55,2080,11580,1120,1413,14696,1605,1531,59,38,4,1014,887,58,4,1312,-1,05/01/2013,04/30/2014
IL,IL0344,2015,MOKENA COMMUNITY PUBLIC LIBRARY DISTRICT,11327 WEST 195TH STREET,MOKENA,60448,-87.891801,41.535085,17,197,WILL,685419,Y,LD,SO,ME,20539,20479,1,0,0,0,7,15.31,22.31,2148135,39871,0,34342,2222348,924385,258579,1182964,135199,83734,36890,255823,267775,1706562,372964,0,0,0,372964,16354,77894,22978,4986,3247,7751,116,39,22,61,170,3380,119519,11012,9578,190853,25751,15349,608,384,99,17932,9014,4035,50,25289,-1,07/01/2013,06/30/2014
IL,IL0345,2015,MOLINE PUBLIC LIBRARY,3210 41ST STREET,MOLINE,61265,-90.478774,41.480738,17,161,ROCK ISLAND,146063,Y,CI,SO,ME,43489,43361,1,0,0,10,10,20.35,30.35,2659461,81455,0,174409,2915325,1641089,511571,2152660,162985,47315,48886,259186,503479,2915325,0,0,0,0,0,0,199896,21217,13301,2682,12510,0,21,22,43,322,3354,279056,38116,23989,419656,33384,46178,680,454,0,24243,19059,0,39,39792,-1,01/01/2013,12/31/2013
IL,IL0346,2015,EDWARD CHIPMAN PUBLIC LIBRARY,126 NORTH LOCUST STREET,MOMENCE,60954,-87.661273,41.163927,17,91,KANKAKEE,111375,Y,LD,SO,ME,6837,6817,1,0,0,0,1,1.21,2.21,97865,7026,0,4115,109006,44663,3436,48099,12118,139,1150,13407,23331,84837,0,0,0,0,0,0,25303,10128,168,0,615,0,0,22,22,48,1882,14560,608,1478,15746,0,255,13,7,0,1230,851,0,4,2139,-1,07/01/2013,06/30/2014
IL,IL0347,2015,ALLERTON PUBLIC LIBRARY DISTRICT,201 NORTH STATE STREET,MONTICELLO,61856,-88.5717749,40.0261666,17,147,PIATT,16431,Y,CI,SO,ME,5906,5889,1,0,0,0,3.7,2.15,5.85,207890,189438,0,25603,422931,157008,51453,208461,35355,7890,20973,64218,102819,375498,0,0,0,0,0,138992,31384,6707,3482,0,1264,0,17,22,39,82,3276,203329,885,3815,74247,15289,15856,193,191,2,5075,5049,26,5,2609,-1,07/01/2013,06/30/2014
IL,IL0348,2015,MOORE MEMORIAL LIBRARY DISTRICT,509 MAIN STREET,HILLSDALE,61257,-90.1729555,41.6136403,17,161,ROCK ISLAND,146063,Y,LD,SO,ME,711,709,1,0,0,0,0.55,0.1,0.65,18697,1224,0,1939,21860, , , ,1690,63,960,2713, ,21998,0,0,0,0,0,0,7294,0,78,0,458,0,1,22,23,3,1300,1539,40,405,1895,907,338,13,12,0,127,124,0,3,512,-1,07/01/2013,06/30/2014
IL,IL0349,2015,MORRIS AREA PUBLIC LIBRARY DISTRICT,604 LIBERTY STREET,MORRIS,60450,-88.423832,41.361238,17,63,GRUNDY,50425,Y,LD,SO,ME,18501,18447,1,0,0,1,5.2,14.39,19.59,779181,40423,5000,65818,890422,353817,107092,460909,52946,19636,0,72582,237855,771346,0,0,0,558,558,40239,53985,21907,3050,3178,3365,106,7,22,29,80,3104,225801,16240,10743,159342,10424,16639,434,298,64,12504,9793,1017,19,25915,-1,07/01/2013,06/30/2014
IL,IL0350,2015,ODELL PUBLIC LIBRARY,307 SOUTH MADISON STREET,MORRISON,61270,-89.9654638,41.8060918,17,195,WHITESIDE,56876,Y,CI,SO,ME,4188,4176,1,0,0,0.88,1.28,1.88,3.16,82376,4304,0,48379,135059,68150,9792,77942,16572,1500,482,18554,39200,135696,0,0,0,0,0,0,42203,4710,1092,0,1388,0,1,22,23,87,2080,36192,1885,2274,31399,2713,2063,76,56,3,1444,1100,24,12,6677,-1,05/01/2013,04/30/2014
IL,IL0351,2015,KITCHELL MEMORIAL LIBRARY,300 SE 5TH STREET,MORRISONVILLE,62546,-89.458938,39.418384,17,21,CHRISTIAN,33892,Y,CI,SO,ME,1223,1219,1,0,0,0,0.75,0.25,1,29868,2026,0,3938,35832, , , ,643,0,643,1286, ,30356,0,0,0,0,0,0,9861,0,65,0,1550,0,0,22,22,27,1300,6530,4140,346,7835,70,160,51,42,4,925,525,300,3,800,-1,04/01/2013,03/31/2014
IL,IL0352,2015,MORTON PUBLIC LIBRARY DISTRICT,315 WEST PERSHING STREET,MORTON,61550,-89.4629959,40.6121691,17,179,TAZEWELL,135707,Y,LD,SO,ME,16267,16219,1,0,0,2.2,5.82,7.57,13.39,735910,83945,0,61682,881537,442722,71753,514475,86901,23569,47554,158024,204219,876718,0,0,0,0,0,13976,95992,5329,11149,1308,8350,1,14,22,36,138,3380,140433,33592,6732,301155,14616,17221,581,196,1,13677,9511,24,29,24480,-1,07/01/2013,06/30/2014
IL,IL0353,2015,MORTON GROVE PUBLIC LIBRARY,6140 LINCOLN AVENUE,MORTON GROVE,60053,-87.780928,42.035324,17,31,COOK,5246456,Y,CI,SO,ME,23270,23202,1,0,0,14.66,17.89,14.18,32.07,2989061,49529,0,42121,3080711,1461489,444745,1906234,155612,106848,53067,315527,609854,2831615,0,0,0,0,0,0,121814,130959,11073,17655,9487,113,56,22,78,322,3588,179407,25504,9687,338057,945,1494,1119,624,61,20968,14198,542,15,22122,-1,01/01/2013,12/31/2013
IL,IL0355,2015,MOUNDS PUBLIC LIBRARY,418 FIRST STREET,MOUNDS,62964,-89.1961122,37.114274,17,153,PULASKI,5815,Y,CI,SO,ME,810,808,1,0,0,0,0.47,0,0.47,5181,3462,0,2091,10734, , , ,89,0,0,89, ,3389,0,0,0,2435,2435,0,24662,0,130,0,102,0,0,22,22,2,800,3357,229,706,612,0,0,0,0,0,0,0,0,5,1202,-1,05/01/2013,04/30/2014
IL,IL0356,2015,MOUNT CARMEL PUBLIC LIBRARY,727 NORTH MULBERRY STREET,MOUNT CARMEL,62863,-87.7617312,38.4141731,17,185,WABASH,11549,Y,CI,SO,ME,7284,7263,1,0,0,0,1,2.75,3.75,153900,26178,2348,17953,200379,80727,0,80727,22000,5000,0,27000,181072,288799,0,0,0,0,0,288799,32359,9000,830,0,2747,49674,0,22,22,72,2340,56264,8840,1844,97780,13083,6000,4,3,0,2092,500,0,15,10713,-1,05/01/2013,04/30/2014
IL,IL0357,2015,MOUNT CARROLL TOWNSHIP PUBLIC LIBRARY,208 NORTH MAIN STREET,MOUNT CARROLL,61053,-89.9788696,42.0984376,17,15,CARROLL,14715,Y,CI,SO,ME,2279,2272,1,0,0,0.75,0.75,0.7,1.45,55147,5909,0,3270,64326, , , ,8883,1500,0,10383, ,67564,0,0,0,0,0,11399,13600,0,130,0,906,0,0,22,22,45,1560,5642,410,1301,8654,1011,823,145,40,5,1600,500,100,7,1965,-1,04/01/2013,03/31/2014
IL,IL0358,2015,MOUNT MORRIS PUBLIC LIBRARY,105 SOUTH MCKENDRIE AVENUE,MOUNT MORRIS,61054,-89.4318967,42.0477045,17,141,OGLE,52085,Y,CI,SO,ME,2998,2989,1,0,0,0.73,0.73,1.94,2.67,65505,13800,5000,35589,119894,72227,10176,82403,12266,1965,1422,15653,19089,117145,0,0,0,0,0,0,24203,23153,815,3,1637,1599,3,22,25,38,2378,19994,3305,1381,28036,1385,2328,62,46,5,1058,777,21,9,5731,-1,05/01/2013,04/30/2014
IL,IL0359,2015,MOUNT OLIVE PUBLIC LIBRARY,100 NORTH PLUM STREET,MOUNT OLIVE,62069,-89.7259778,39.0721785,17,117,MACOUPIN,46453,Y,CI,SO,ME,2099,2093,1,0,0,0,1.25,0.35,1.6,21970,2623,3651,28200,56444, , , ,2757,0,985,3742, ,32652,20700,1,1,1,20703,20703,40004,0,109,0,791,0,0,22,22,14,2080,13000,335,533,12805,65,650,24,18,2,309,277,10,3,2248,-1,05/01/2013,04/30/2014
IL,IL0360,2015,MOUNT PROSPECT PUBLIC LIBRARY,10 SOUTH EMERSON STREET,MOUNT PROSPECT,60056,-87.935403,42.065676,17,31,COOK,5246456,Y,CI,MO,ME,54167,54008,1,1,0,25.01,53.32,54.59,107.91,9879786,281034,0,194399,10355219,4844364,1428272,6272636,371377,192709,125286,689372,1421694,8383702,142849,0,0,0,142849,102699,377250,13463,28183,8481,29569,274,55,22,77,592,6040,510265,248810,40992,1084724,4633,3259,994,557,66,22742,13126,729,88,141029,-1,01/01/2013,12/31/2013
IL,IL0361,2015,MOUNT PULASKI PUBLIC LIBRARY DISTRICT,320 NORTH WASHINGTON STREET,MOUNT PULASKI,62548,-89.2851364,40.011867,17,107,LOGAN,29746,Y,LD,SO,ME,2860,2852,1,0,0,0,1.35,1.1,2.45,108965,9376,0,9376,127717,53646,5415,59061,16191,1550,3836,21577,16070,96708,0,0,0,0,0,4934,16566,5512,1109,5,1579,0,1,22,23,47,2370,23000,350,1371,33199,8259,2486,54,49,3,1162,1098,37,6,2500,-1,07/01/2013,06/30/2014
IL,IL0362,2015,BROWN COUNTY PUBLIC LIBRARY DISTRICT,143 WEST MAIN STREET,MOUNT STERLING,62353,-90.7656187,39.9858032,17,9,BROWN,6832,Y,LD,MO,ME,6926,6906,1,1,0,0,2.85,1.68,4.53,132077,20028,0,12661,164766,73057,5091,78148,13763,2483,1310,17556,46217,141921,0,0,0,0,0,0,29120,3898,1252,1172,971,1,3,22,25,58,3432,25012,113,3240,20215,675,1399,50,35,0,1027,842,0,11,2358,-1,07/01/2013,06/30/2014
